Timestamp,Temperature,Humidity,Light,SoilMoisturePercent,NeedsWater
2024-02-11 17:30:00,31.8,70.0,0,87,0
2024-02-11 18:00:00,33.0,73.24,0,87,0
2024-02-11 18:30:00,33.0,71.12,0,87,0
2024-02-11 19:00:00,31.35,77.24,1,86,0
2024-02-11 19:30:00,33.0,74.08,1,86,0
2024-02-11 20:00:00,33.0,72.47,1,86,0
2024-02-11 20:30:00,33.0,79.04,1,86,0
2024-02-11 21:00:00,32.82,74.12,1,85,0
2024-02-11 21:30:00,32.93,70.71,1,85,0
2024-02-11 22:00:00,31.55,70.0,1,85,0
2024-02-11 22:30:00,31.96,83.51,1,84,0
2024-02-11 23:00:00,27.69,76.6,1,84,0
2024-02-11 23:30:00,31.67,78.11,1,84,0
2024-02-12 00:00:00,28.57,79.89,1,83,0
2024-02-12 00:30:00,29.19,73.25,1,83,0
2024-02-12 01:00:00,28.86,71.79,1,83,0
2024-02-12 01:30:00,26.67,81.02,1,83,0
2024-02-12 02:00:00,27.92,85.0,1,82,0
2024-02-12 02:30:00,26.32,83.24,1,82,0
2024-02-12 03:00:00,26.0,75.5,1,82,0
2024-02-12 03:30:00,27.76,79.17,1,82,0
2024-02-12 04:00:00,26.0,71.36,1,81,0
2024-02-12 04:30:00,26.37,85.0,1,81,0
2024-02-12 05:00:00,28.16,78.58,1,81,0
2024-02-12 05:30:00,26.0,85.0,1,81,0
2024-02-12 06:00:00,26.0,78.32,0,80,0
2024-02-12 06:30:00,26.0,83.42,0,80,0
2024-02-12 07:00:00,28.43,85.0,0,80,0
2024-02-12 07:30:00,27.17,85.0,0,80,0
2024-02-12 08:00:00,26.03,85.0,0,79,0
2024-02-12 08:30:00,26.0,79.56,0,79,0
2024-02-12 09:00:00,28.09,84.45,0,79,0
2024-02-12 09:30:00,26.0,80.07,0,79,0
2024-02-12 10:00:00,26.24,79.32,0,78,0
2024-02-12 10:30:00,29.77,83.15,0,78,0
2024-02-12 11:00:00,28.75,81.68,0,78,0
2024-02-12 11:30:00,30.3,81.7,0,78,0
2024-02-12 12:00:00,31.22,75.98,0,78,0
2024-02-12 12:30:00,32.33,85.0,0,77,0
2024-02-12 13:00:00,28.42,70.33,0,77,0
2024-02-12 13:30:00,30.75,70.0,0,77,0
2024-02-12 14:00:00,33.0,74.03,0,77,0
2024-02-12 14:30:00,32.27,72.34,0,76,0
2024-02-12 15:00:00,30.66,73.71,0,76,0
2024-02-12 15:30:00,32.29,82.83,0,76,0
2024-02-12 16:00:00,33.0,77.06,0,76,0
2024-02-12 16:30:00,31.47,74.68,0,76,0
2024-02-12 17:00:00,33.0,73.28,0,75,0
2024-02-12 17:30:00,33.0,71.65,0,75,0
2024-02-12 18:00:00,33.0,71.39,0,75,0
2024-02-12 18:30:00,33.0,70.0,0,75,0
2024-02-12 19:00:00,32.57,72.6,1,75,0
2024-02-12 19:30:00,29.73,77.09,1,74,0
2024-02-12 20:00:00,33.0,73.61,1,74,0
2024-02-12 20:30:00,30.62,70.52,1,74,0
2024-02-12 21:00:00,30.66,76.8,1,73,0
2024-02-12 21:30:00,33.0,73.79,1,73,0
2024-02-12 22:00:00,30.29,73.42,1,73,0
2024-02-12 22:30:00,30.4,70.95,1,73,0
2024-02-12 23:00:00,32.06,85.0,1,73,0
2024-02-12 23:30:00,31.18,79.67,1,72,0
2024-02-13 00:00:00,30.07,85.0,1,72,0
2024-02-13 00:30:00,27.89,70.0,1,72,0
2024-02-13 01:00:00,27.79,85.0,1,72,0
2024-02-13 01:30:00,29.39,85.0,1,72,0
2024-02-13 02:00:00,29.6,80.29,1,71,0
2024-02-13 02:30:00,26.53,76.0,1,71,0
2024-02-13 03:00:00,28.41,77.19,1,71,0
2024-02-13 03:30:00,27.16,79.77,1,71,0
2024-02-13 04:00:00,26.0,84.39,1,70,0
2024-02-13 04:30:00,27.36,81.44,1,70,0
2024-02-13 05:00:00,26.0,82.3,1,70,0
2024-02-13 05:30:00,26.0,85.0,1,70,0
2024-02-13 06:00:00,26.0,83.5,0,69,0
2024-02-13 06:30:00,28.31,85.0,0,69,0
2024-02-13 07:00:00,26.78,81.37,0,69,0
2024-02-13 07:30:00,26.36,78.1,0,68,0
2024-02-13 08:00:00,27.29,79.69,0,68,0
2024-02-13 08:30:00,26.0,79.81,0,68,0
2024-02-13 09:00:00,27.12,84.84,0,68,0
2024-02-13 09:30:00,29.77,75.7,0,67,0
2024-02-13 10:00:00,27.79,81.21,0,67,0
2024-02-13 10:30:00,27.38,82.26,0,67,0
2024-02-13 11:00:00,30.19,85.0,0,67,0
2024-02-13 11:30:00,28.18,83.72,0,67,0
2024-02-13 12:00:00,29.55,76.17,0,66,0
2024-02-13 12:30:00,30.37,79.13,0,66,0
2024-02-13 13:00:00,29.33,79.19,0,66,0
2024-02-13 13:30:00,30.79,82.79,0,65,0
2024-02-13 14:00:00,31.04,70.0,0,65,0
2024-02-13 14:30:00,28.32,71.96,0,65,0
2024-02-13 15:00:00,31.58,78.93,0,65,0
2024-02-13 15:30:00,33.0,76.7,0,65,0
2024-02-13 16:00:00,32.12,71.12,0,64,0
2024-02-13 16:30:00,33.0,71.56,0,64,0
2024-02-13 17:00:00,31.09,78.89,0,64,0
2024-02-13 17:30:00,33.0,72.55,0,63,0
2024-02-13 18:00:00,33.0,70.0,0,63,0
2024-02-13 18:30:00,32.8,73.51,0,63,0
2024-02-13 19:00:00,32.76,75.29,1,63,0
2024-02-13 19:30:00,33.0,70.0,1,62,0
2024-02-13 20:00:00,30.06,73.8,1,62,0
2024-02-13 20:30:00,33.0,74.07,1,62,0
2024-02-13 21:00:00,33.0,77.3,1,62,0
2024-02-13 21:30:00,32.94,72.76,1,61,0
2024-02-13 22:00:00,30.05,75.75,1,61,0
2024-02-13 22:30:00,33.0,74.4,1,61,0
2024-02-13 23:00:00,30.91,75.89,1,61,0
2024-02-13 23:30:00,29.73,75.75,1,60,0
2024-02-14 00:00:00,29.17,79.61,1,60,0
2024-02-14 00:30:00,30.27,76.2,1,60,0
2024-02-14 01:00:00,29.8,76.16,1,60,0
2024-02-14 01:30:00,29.02,85.0,1,59,0
2024-02-14 02:00:00,26.0,78.52,1,59,0
2024-02-14 02:30:00,26.0,74.66,1,59,0
2024-02-14 03:00:00,27.31,85.0,1,59,0
2024-02-14 03:30:00,26.51,80.19,1,58,0
2024-02-14 04:00:00,26.16,79.49,1,58,0
2024-02-14 04:30:00,26.14,85.0,1,58,0
2024-02-14 05:00:00,26.16,85.0,1,58,0
2024-02-14 05:30:00,27.1,84.84,1,57,0
2024-02-14 06:00:00,26.48,85.0,0,57,0
2024-02-14 06:30:00,26.0,73.35,0,57,0
2024-02-14 07:00:00,26.97,83.48,0,56,0
2024-02-14 07:30:00,28.05,85.0,0,56,0
2024-02-14 08:00:00,26.0,85.0,0,56,0
2024-02-14 08:30:00,26.0,77.61,0,56,0
2024-02-14 09:00:00,27.31,81.75,0,55,0
2024-02-14 09:30:00,26.74,85.0,0,55,0
2024-02-14 10:00:00,27.34,79.08,0,55,0
2024-02-14 10:30:00,26.58,79.81,0,55,0
2024-02-14 11:00:00,28.13,70.0,0,54,0
2024-02-14 11:30:00,26.21,82.59,0,54,0
2024-02-14 12:00:00,29.19,77.53,0,54,0
2024-02-14 12:30:00,29.04,73.74,0,54,0
2024-02-14 13:00:00,31.26,85.0,0,99,0
2024-02-14 13:30:00,29.37,75.23,0,99,0
2024-02-14 14:00:00,31.02,71.02,0,98,0
2024-02-14 14:30:00,31.47,80.38,0,98,0
2024-02-14 15:00:00,31.27,70.0,0,98,0
2024-02-14 15:30:00,33.0,73.06,0,98,0
2024-02-14 16:00:00,30.59,77.65,0,97,0
2024-02-14 16:30:00,33.0,70.1,0,97,0
2024-02-14 17:00:00,32.96,70.0,0,97,0
2024-02-14 17:30:00,32.03,71.14,0,96,0
2024-02-14 18:00:00,33.0,72.88,0,96,0
2024-02-14 18:30:00,33.0,71.66,0,96,0
2024-02-14 19:00:00,31.73,79.73,1,96,0
2024-02-14 19:30:00,33.0,76.47,1,95,0
2024-02-14 20:00:00,32.05,74.98,1,95,0
2024-02-14 20:30:00,33.0,70.0,1,95,0
2024-02-14 21:00:00,32.28,72.92,1,95,0
2024-02-14 21:30:00,33.0,71.54,1,95,0
2024-02-14 22:00:00,31.74,70.0,1,94,0
2024-02-14 22:30:00,32.78,81.44,1,94,0
2024-02-14 23:00:00,29.57,85.0,1,94,0
2024-02-14 23:30:00,29.12,70.73,1,93,0
2024-02-15 00:00:00,31.59,76.25,1,93,0
2024-02-15 00:30:00,26.77,74.03,1,93,0
2024-02-15 01:00:00,30.42,70.48,1,93,0
2024-02-15 01:30:00,26.98,85.0,1,92,0
2024-02-15 02:00:00,26.0,78.93,1,92,0
2024-02-15 02:30:00,26.05,77.85,1,92,0
2024-02-15 03:00:00,28.64,85.0,1,92,0
2024-02-15 03:30:00,26.45,77.47,1,91,0
2024-02-15 04:00:00,27.48,85.0,1,91,0
2024-02-15 04:30:00,28.87,79.52,1,91,0
2024-02-15 05:00:00,26.0,82.26,1,91,0
2024-02-15 05:30:00,26.0,84.38,1,91,0
2024-02-15 06:00:00,26.0,80.65,0,90,0
2024-02-15 06:30:00,26.0,80.73,0,90,0
2024-02-15 07:00:00,26.68,80.66,0,90,0
2024-02-15 07:30:00,26.0,74.9,0,90,0
2024-02-15 08:00:00,26.0,82.54,0,89,0
2024-02-15 08:30:00,28.4,83.08,0,89,0
2024-02-15 09:00:00,26.0,78.32,0,89,0
2024-02-15 09:30:00,26.0,76.71,0,88,0
2024-02-15 10:00:00,26.0,83.74,0,88,0
2024-02-15 10:30:00,27.24,74.46,0,88,0
2024-02-15 11:00:00,26.0,77.36,0,88,0
2024-02-15 11:30:00,28.9,83.29,0,87,0
2024-02-15 12:00:00,27.66,79.98,0,87,0
2024-02-15 12:30:00,29.45,74.66,0,87,0
2024-02-15 13:00:00,30.92,78.54,0,87,0
2024-02-15 13:30:00,29.99,77.61,0,86,0
2024-02-15 14:00:00,32.43,73.15,0,86,0
2024-02-15 14:30:00,31.31,70.0,0,86,0
2024-02-15 15:00:00,33.0,73.71,0,85,0
2024-02-15 15:30:00,30.16,70.0,0,85,0
2024-02-15 16:00:00,32.07,80.04,0,85,0
2024-02-15 16:30:00,33.0,71.82,0,84,0
2024-02-15 17:00:00,33.0,74.1,0,84,0
2024-02-15 17:30:00,33.0,80.13,0,84,0
2024-02-15 18:00:00,33.0,71.74,0,84,0
2024-02-15 18:30:00,33.0,71.48,0,83,0
2024-02-15 19:00:00,33.0,70.0,1,83,0
2024-02-15 19:30:00,33.0,71.46,1,83,0
2024-02-15 20:00:00,31.8,75.21,1,82,0
2024-02-15 20:30:00,33.0,70.51,1,82,0
2024-02-15 21:00:00,33.0,76.53,1,82,0
2024-02-15 21:30:00,33.0,77.54,1,82,0
2024-02-15 22:00:00,32.7,78.77,1,82,0
2024-02-15 22:30:00,32.38,77.25,1,81,0
2024-02-15 23:00:00,30.5,71.8,1,81,0
2024-02-15 23:30:00,28.07,70.0,1,81,0
2024-02-16 00:00:00,31.81,60.96,1,80,0
2024-02-16 00:30:00,33.05,65.54,1,80,0
2024-02-16 01:00:00,31.97,59.71,1,79,0
2024-02-16 01:30:00,31.7,64.21,1,79,0
2024-02-16 02:00:00,30.0,61.19,1,78,0
2024-02-16 02:30:00,32.31,61.85,1,78,0
2024-02-16 03:00:00,31.42,65.07,1,77,0
2024-02-16 03:30:00,30.0,65.37,1,77,0
2024-02-16 04:00:00,30.0,68.22,1,76,0
2024-02-16 04:30:00,30.0,68.51,1,76,0
2024-02-16 05:00:00,30.0,68.25,1,75,0
2024-02-16 05:30:00,30.0,68.28,1,74,0
2024-02-16 06:00:00,30.21,62.63,0,74,0
2024-02-16 06:30:00,30.0,70.0,0,73,0
2024-02-16 07:00:00,30.0,64.78,0,73,0
2024-02-16 07:30:00,30.0,67.19,0,72,0
2024-02-16 08:00:00,30.0,67.59,0,72,0
2024-02-16 08:30:00,30.0,66.91,0,71,0
2024-02-16 09:00:00,30.0,66.81,0,71,0
2024-02-16 09:30:00,30.0,70.0,0,70,0
2024-02-16 10:00:00,30.0,60.9,0,70,0
2024-02-16 10:30:00,32.54,61.68,0,69,0
2024-02-16 11:00:00,33.24,63.11,0,69,0
2024-02-16 11:30:00,31.87,70.0,0,68,0
2024-02-16 12:00:00,35.13,67.13,0,68,0
2024-02-16 12:30:00,33.78,58.42,0,67,0
2024-02-16 13:00:00,34.17,62.19,0,67,0
2024-02-16 13:30:00,34.34,59.78,0,66,0
2024-02-16 14:00:00,34.79,57.75,0,65,0
2024-02-16 14:30:00,30.75,60.08,0,65,0
2024-02-16 15:00:00,35.0,55.0,0,65,0
2024-02-16 15:30:00,36.0,57.36,0,64,0
2024-02-16 16:00:00,36.0,55.0,0,63,0
2024-02-16 16:30:00,36.0,60.0,0,63,0
2024-02-16 17:00:00,34.53,61.76,0,62,0
2024-02-16 17:30:00,36.0,61.72,0,62,0
2024-02-16 18:00:00,35.22,65.71,0,61,0
2024-02-16 18:30:00,36.0,56.76,0,61,0
2024-02-16 19:00:00,36.0,56.86,1,61,0
2024-02-16 19:30:00,34.25,58.27,1,60,0
2024-02-16 20:00:00,36.0,55.0,1,59,1
2024-02-16 20:30:00,36.0,55.0,1,59,1
2024-02-16 21:00:00,35.8,57.65,1,58,1
2024-02-16 21:30:00,36.0,60.05,1,58,1
2024-02-16 22:00:00,36.0,63.59,1,57,1
2024-02-16 22:30:00,34.64,60.96,1,57,1
2024-02-16 23:00:00,34.19,68.95,1,56,1
2024-02-16 23:30:00,35.52,55.0,1,56,1
2024-02-17 00:00:00,33.26,63.72,1,55,1
2024-02-17 00:30:00,30.0,57.82,1,54,1
2024-02-17 01:00:00,31.81,55.58,1,54,1
2024-02-17 01:30:00,30.92,63.59,1,99,0
2024-02-17 02:00:00,31.81,65.26,1,99,0
2024-02-17 02:30:00,30.0,61.92,1,98,0
2024-02-17 03:00:00,30.68,61.06,1,98,0
2024-02-17 03:30:00,30.0,67.27,1,97,0
2024-02-17 04:00:00,30.0,70.0,1,96,0
2024-02-17 04:30:00,30.0,60.54,1,96,0
2024-02-17 05:00:00,30.0,58.15,1,95,0
2024-02-17 05:30:00,30.0,68.09,1,95,0
2024-02-17 06:00:00,30.0,66.72,0,94,0
2024-02-17 06:30:00,30.0,68.42,0,93,0
2024-02-17 07:00:00,30.0,68.45,0,93,0
2024-02-17 07:30:00,30.0,70.0,0,92,0
2024-02-17 08:00:00,30.0,66.41,0,92,0
2024-02-17 08:30:00,30.0,65.5,0,92,0
2024-02-17 09:00:00,30.84,67.89,0,91,0
2024-02-17 09:30:00,30.0,68.35,0,91,0
2024-02-17 10:00:00,30.0,65.79,0,90,0
2024-02-17 10:30:00,31.64,65.1,0,90,0
2024-02-17 11:00:00,31.84,57.58,0,89,0
2024-02-17 11:30:00,33.04,57.33,0,88,0
2024-02-17 12:00:00,33.35,56.48,0,88,0
2024-02-17 12:30:00,32.53,62.5,0,88,0
2024-02-17 13:00:00,34.96,60.17,0,87,0
2024-02-17 13:30:00,32.16,64.23,0,87,0
2024-02-17 14:00:00,35.7,63.57,0,86,0
2024-02-17 14:30:00,34.34,59.67,0,86,0
2024-02-17 15:00:00,34.63,60.66,0,85,0
2024-02-17 15:30:00,36.0,58.06,0,85,0
2024-02-17 16:00:00,34.45,55.0,0,84,0
2024-02-17 16:30:00,33.66,63.21,0,83,0
2024-02-17 17:00:00,36.0,55.0,0,83,0
2024-02-17 17:30:00,35.05,61.32,0,83,0
2024-02-17 18:00:00,34.71,57.66,0,82,0
2024-02-17 18:30:00,36.0,60.93,0,82,0
2024-02-17 19:00:00,34.55,67.59,1,81,0
2024-02-17 19:30:00,36.0,58.19,1,81,0
2024-02-17 20:00:00,36.0,56.72,1,80,0
2024-02-17 20:30:00,36.0,62.78,1,79,0
2024-02-17 21:00:00,35.29,55.0,1,79,0
2024-02-17 21:30:00,33.95,60.78,1,78,0
2024-02-17 22:00:00,34.45,62.22,1,78,0
2024-02-17 22:30:00,31.09,60.99,1,77,0
2024-02-17 23:00:00,33.32,65.99,1,77,0
2024-02-17 23:30:00,35.06,67.17,1,76,0
2024-02-18 00:00:00,33.16,67.76,1,76,0
2024-02-18 00:30:00,32.24,62.09,1,76,0
2024-02-18 01:00:00,33.0,55.0,1,75,0
2024-02-18 01:30:00,30.33,58.36,1,75,0
2024-02-18 02:00:00,32.83,69.1,1,74,0
2024-02-18 02:30:00,30.0,61.61,1,74,0
2024-02-18 03:00:00,31.47,68.93,1,73,0
2024-02-18 03:30:00,31.35,64.78,1,73,0
2024-02-18 04:00:00,31.73,58.23,1,72,0
2024-02-18 04:30:00,30.0,62.79,1,72,0
2024-02-18 05:00:00,30.0,64.48,1,71,0
2024-02-18 05:30:00,30.11,59.81,1,71,0
2024-02-18 06:00:00,30.46,70.0,0,70,0
2024-02-18 06:30:00,31.99,70.0,0,70,0
2024-02-18 07:00:00,30.76,70.0,0,69,0
2024-02-18 07:30:00,30.0,69.82,0,69,0
2024-02-18 08:00:00,30.0,70.0,0,68,0
2024-02-18 08:30:00,30.0,61.33,0,68,0
2024-02-18 09:00:00,31.76,70.0,0,67,0
2024-02-18 09:30:00,30.16,69.38,0,67,0
2024-02-18 10:00:00,31.68,62.33,0,66,0
2024-02-18 10:30:00,30.56,64.64,0,65,0
2024-02-18 11:00:00,31.87,66.07,0,65,0
2024-02-18 11:30:00,33.3,66.67,0,64,0
2024-02-18 12:00:00,35.73,62.7,0,64,0
2024-02-18 12:30:00,33.74,59.87,0,63,0
2024-02-18 13:00:00,32.54,59.81,0,62,0
2024-02-18 13:30:00,33.32,56.89,0,62,0
2024-02-18 14:00:00,35.56,64.05,0,61,0
2024-02-18 14:30:00,36.0,55.0,0,61,0
2024-02-18 15:00:00,35.93,55.77,0,60,0
2024-02-18 15:30:00,34.28,55.0,0,60,0
2024-02-18 16:00:00,36.0,55.0,0,59,1
2024-02-18 16:30:00,35.66,55.0,0,59,1
2024-02-18 17:00:00,36.0,56.85,0,58,1
2024-02-18 17:30:00,36.0,60.18,0,58,1
2024-02-18 18:00:00,35.22,60.1,0,57,1
2024-02-18 18:30:00,36.0,58.8,0,57,1
2024-02-18 19:00:00,36.0,55.0,1,56,1
2024-02-18 19:30:00,36.0,55.0,1,56,1
2024-02-18 20:00:00,36.0,55.1,1,55,1
2024-02-18 20:30:00,33.69,55.0,1,55,1
2024-02-18 21:00:00,34.59,55.65,1,54,1
2024-02-18 21:30:00,34.45,55.0,1,99,0
2024-02-18 22:00:00,33.92,60.88,1,99,0
2024-02-18 22:30:00,34.87,60.93,1,99,0
2024-02-18 23:00:00,36.0,67.91,1,98,0
2024-02-18 23:30:00,35.82,66.27,1,97,0
2024-02-19 00:00:00,31.32,57.91,1,97,0
2024-02-19 00:30:00,32.68,63.88,1,96,0
2024-02-19 01:00:00,33.54,69.64,1,96,0
2024-02-19 01:30:00,32.03,62.51,1,95,0
2024-02-19 02:00:00,31.86,64.69,1,95,0
2024-02-19 02:30:00,30.42,67.1,1,94,0
2024-02-19 03:00:00,30.14,65.16,1,94,0
2024-02-19 03:30:00,30.65,66.98,1,94,0
2024-02-19 04:00:00,30.0,58.8,1,93,0
2024-02-19 04:30:00,30.0,66.4,1,92,0
2024-02-19 05:00:00,30.0,70.0,1,92,0
2024-02-19 05:30:00,30.0,70.0,1,91,0
2024-02-19 06:00:00,30.0,64.05,0,91,0
2024-02-19 06:30:00,31.56,66.0,0,90,0
2024-02-19 07:00:00,30.0,68.53,0,90,0
2024-02-19 07:30:00,30.0,69.59,0,89,0
2024-02-19 08:00:00,30.0,70.0,0,89,0
2024-02-19 08:30:00,31.66,70.0,0,88,0
2024-02-19 09:00:00,30.0,66.23,0,88,0
2024-02-19 09:30:00,30.4,69.87,0,87,0
2024-02-19 10:00:00,30.0,58.09,0,86,0
2024-02-19 10:30:00,32.66,68.21,0,86,0
2024-02-19 11:00:00,30.0,67.26,0,85,0
2024-02-19 11:30:00,30.0,55.0,0,85,0
2024-02-19 12:00:00,32.18,66.8,0,84,0
2024-02-19 12:30:00,31.96,62.52,0,84,0
2024-02-19 13:00:00,33.3,68.42,0,83,0
2024-02-19 13:30:00,32.99,58.74,0,83,0
2024-02-19 14:00:00,36.0,61.7,0,82,0
2024-02-19 14:30:00,33.96,61.65,0,82,0
2024-02-19 15:00:00,34.2,55.0,0,81,0
2024-02-19 15:30:00,32.61,61.63,0,81,0
2024-02-19 16:00:00,36.0,60.91,0,80,0
2024-02-19 16:30:00,34.75,55.0,0,80,0
2024-02-19 17:00:00,36.0,55.0,0,79,0
2024-02-19 17:30:00,34.76,57.74,0,78,0
2024-02-19 18:00:00,36.0,59.91,0,78,0
2024-02-19 18:30:00,36.0,65.45,0,77,0
2024-02-19 19:00:00,36.0,55.0,1,77,0
2024-02-19 19:30:00,35.31,61.39,1,77,0
2024-02-19 20:00:00,36.0,62.76,1,76,0
2024-02-19 20:30:00,36.0,60.29,1,76,0
2024-02-19 21:00:00,35.5,57.42,1,75,0
2024-02-19 21:30:00,33.7,61.96,1,75,0
2024-02-19 22:00:00,32.93,57.18,1,74,0
2024-02-19 22:30:00,35.17,62.23,1,74,0
2024-02-19 23:00:00,31.66,55.0,1,73,0
2024-02-19 23:30:00,35.66,66.48,1,73,0
2024-02-20 00:00:00,30.0,62.52,1,72,0
2024-02-20 00:30:00,33.82,70.0,1,72,0
2024-02-20 01:00:00,30.58,65.07,1,71,0
2024-02-20 01:30:00,32.61,59.76,1,71,0
2024-02-20 02:00:00,32.29,63.83,1,71,0
2024-02-20 02:30:00,30.0,66.3,1,70,0
2024-02-20 03:00:00,34.1,60.48,1,70,0
2024-02-20 03:30:00,30.0,70.0,1,69,0
2024-02-20 04:00:00,30.0,70.0,1,69,0
2024-02-20 04:30:00,30.08,68.52,1,68,0
2024-02-20 05:00:00,30.78,64.2,1,68,0
2024-02-20 05:30:00,30.0,65.84,1,67,0
2024-02-20 06:00:00,30.0,67.18,0,67,0
2024-02-20 06:30:00,30.0,70.0,0,66,0
2024-02-20 07:00:00,30.0,68.39,0,66,0
2024-02-20 07:30:00,30.0,70.0,0,65,0
2024-02-20 08:00:00,30.0,69.93,0,64,0
2024-02-20 08:30:00,30.0,59.48,0,64,0
2024-02-20 09:00:00,30.0,55.01,0,64,0
2024-02-20 09:30:00,32.11,70.0,0,63,0
2024-02-20 10:00:00,31.98,59.31,0,63,0
2024-02-20 10:30:00,31.4,70.0,0,62,0
2024-02-20 11:00:00,32.65,70.0,0,62,0
2024-02-20 11:30:00,33.09,66.91,0,61,0
2024-02-20 12:00:00,33.61,58.19,0,61,0
2024-02-20 12:30:00,31.92,65.14,0,60,0
2024-02-20 13:00:00,34.48,63.52,0,60,0
2024-02-20 13:30:00,34.85,68.41,0,59,1
2024-02-20 14:00:00,35.29,64.71,0,58,1
2024-02-20 14:30:00,34.86,55.0,0,58,1
2024-02-20 15:00:00,34.56,55.7,0,57,1
2024-02-20 15:30:00,34.69,55.53,0,57,1
2024-02-20 16:00:00,36.0,62.68,0,56,1
2024-02-20 16:30:00,36.0,55.77,0,56,1
2024-02-20 17:00:00,36.0,62.82,0,55,1
2024-02-20 17:30:00,36.0,55.0,0,55,1
2024-02-20 18:00:00,36.0,60.27,0,55,1
2024-02-20 18:30:00,35.77,55.0,0,54,1
2024-02-20 19:00:00,36.0,55.0,1,96,0
2024-02-20 19:30:00,36.0,60.8,1,96,0
2024-02-20 20:00:00,35.04,65.34,1,95,0
2024-02-20 20:30:00,36.0,55.0,1,95,0
2024-02-20 21:00:00,33.98,64.79,1,94,0
2024-02-20 21:30:00,35.33,62.62,1,94,0
2024-02-20 22:00:00,34.3,63.22,1,93,0
2024-02-20 22:30:00,36.0,63.06,1,92,0
2024-02-20 23:00:00,33.89,58.69,1,92,0
2024-02-20 23:30:00,33.98,60.53,1,91,0
2024-02-21 00:00:00,30.28,65.7,1,91,0
2024-02-21 00:30:00,33.93,69.14,1,90,0
2024-02-21 01:00:00,33.57,70.0,1,90,0
2024-02-21 01:30:00,32.34,69.02,1,89,0
2024-02-21 02:00:00,33.65,62.54,1,89,0
2024-02-21 02:30:00,31.75,58.0,1,88,0
2024-02-21 03:00:00,30.0,68.84,1,87,0
2024-02-21 03:30:00,31.11,70.0,1,87,0
2024-02-21 04:00:00,30.0,63.56,1,86,0
2024-02-21 04:30:00,30.0,70.0,1,86,0
2024-02-21 05:00:00,30.0,60.95,1,85,0
2024-02-21 05:30:00,30.65,70.0,1,85,0
2024-02-21 06:00:00,30.0,62.39,0,84,0
2024-02-21 06:30:00,30.0,63.1,0,83,0
2024-02-21 07:00:00,30.57,69.7,0,83,0
2024-02-21 07:30:00,31.47,70.0,0,82,0
2024-02-21 08:00:00,30.0,70.0,0,82,0
2024-02-21 08:30:00,30.0,61.08,0,82,0
2024-02-21 09:00:00,30.4,69.86,0,81,0
2024-02-21 09:30:00,30.0,65.28,0,81,0
2024-02-21 10:00:00,30.0,64.25,0,80,0
2024-02-21 10:30:00,30.0,68.11,0,79,0
2024-02-21 11:00:00,31.72,64.85,0,79,0
2024-02-21 11:30:00,33.31,60.64,0,78,0
2024-02-21 12:00:00,33.43,62.87,0,78,0
2024-02-21 12:30:00,32.23,61.52,0,77,0
2024-02-21 13:00:00,34.55,62.75,0,76,0
2024-02-21 13:30:00,33.73,57.47,0,76,0
2024-02-21 14:00:00,34.01,56.48,0,75,0
2024-02-21 14:30:00,34.26,58.58,0,75,0
2024-02-21 15:00:00,33.28,56.65,0,74,0
2024-02-21 15:30:00,34.02,55.0,0,74,0
2024-02-21 16:00:00,35.89,55.27,0,73,0
2024-02-21 16:30:00,35.78,59.08,0,73,0
2024-02-21 17:00:00,36.0,59.33,0,73,0
2024-02-21 17:30:00,36.0,55.0,0,72,0
2024-02-21 18:00:00,36.0,58.91,0,72,0
2024-02-21 18:30:00,36.0,70.0,0,71,0
2024-02-21 19:00:00,34.72,61.58,1,71,0
2024-02-21 19:30:00,36.0,55.0,1,70,0
2024-02-21 20:00:00,34.69,55.0,1,70,0
2024-02-21 20:30:00,36.0,62.24,1,69,0
2024-02-21 21:00:00,35.21,62.99,1,69,0
2024-02-21 21:30:00,35.41,63.19,1,68,0
2024-02-21 22:00:00,36.0,59.63,1,68,0
2024-02-21 22:30:00,36.0,59.69,1,67,0
2024-02-21 23:00:00,33.63,66.48,1,67,0
2024-02-21 23:30:00,36.0,59.84,1,67,0
2024-02-22 00:00:00,33.39,56.22,1,66,0
2024-02-22 00:30:00,36.0,61.7,1,66,0
2024-02-22 01:00:00,30.0,68.11,1,65,0
2024-02-22 01:30:00,32.29,58.31,1,65,0
2024-02-22 02:00:00,30.0,61.42,1,64,0
2024-02-22 02:30:00,30.18,69.17,1,64,0
2024-02-22 03:00:00,30.27,68.26,1,63,0
2024-02-22 03:30:00,32.0,63.47,1,63,0
2024-02-22 04:00:00,30.0,62.61,1,62,0
2024-02-22 04:30:00,30.0,69.25,1,61,0
2024-02-22 05:00:00,30.0,63.95,1,61,0
2024-02-22 05:30:00,30.0,62.9,1,60,0
2024-02-22 06:00:00,30.0,69.38,0,60,0
2024-02-22 06:30:00,30.0,69.79,0,59,0
2024-02-22 07:00:00,30.0,66.02,0,59,0
2024-02-22 07:30:00,30.0,63.99,0,58,1
2024-02-22 08:00:00,30.0,70.0,0,58,0
2024-02-22 08:30:00,30.0,69.12,0,57,0
2024-02-22 09:00:00,33.08,59.03,0,57,1
2024-02-22 09:30:00,30.0,70.0,0,56,0
2024-02-22 10:00:00,30.1,59.45,0,56,1
2024-02-22 10:30:00,32.15,66.08,0,55,0
2024-02-22 11:00:00,30.99,63.8,0,55,1
2024-02-22 11:30:00,30.0,70.0,0,54,0
